0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,Cluster
f,y,n,t,n,f,c,b,w,t,b,s,s,w,g,p,w,o,p,n,v,d,13
x,f,g,f,n,f,w,b,h,t,e,s,f,w,w,p,w,o,e,n,a,g,0
x,f,g,t,n,f,c,b,u,t,b,s,s,w,p,p,w,o,p,k,v,d,11
x,y,n,t,n,f,c,b,p,t,b,s,s,p,w,p,w,o,p,n,v,d,3
f,f,n,t,n,f,c,b,n,t,b,s,s,p,g,p,w,o,p,n,y,d,1
f,y,e,t,n,f,c,b,p,t,b,s,s,p,p,p,w,o,p,k,v,d,1
f,s,g,f,n,f,w,b,h,t,e,f,s,w,w,p,w,o,e,n,s,g,0
x,f,g,t,n,f,c,b,u,t,b,s,s,p,p,p,w,o,p,n,y,d,1
x,y,g,t,n,f,c,b,p,t,b,s,s,g,p,p,w,o,p,k,y,d,1
x,f,g,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,n,s,g,0
f,s,n,t,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,s,g,18
f,f,n,t,n,f,c,b,n,t,b,s,s,g,w,p,w,o,p,k,v,d,11
x,s,n,t,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,k,v,g,18
x,s,w,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,s,g,4
x,s,w,f,n,f,w,b,h,t,e,s,s,w,w,p,w,o,e,k,a,g,0
x,y,y,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,g,4
x,f,g,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,y,g,12
f,s,n,f,n,f,w,b,k,t,e,f,s,w,w,p,w,o,e,n,a,g,0
f,s,w,f,n,f,w,b,p,t,e,f,f,w,w,p,w,o,e,n,s,g,0
x,f,n,t,n,f,c,b,p,t,b,s,s,g,g,p,w,o,p,k,v,d,11
f,s,n,f,n,f,w,b,h,t,e,s,s,w,w,p,w,o,e,k,s,g,0
x,f,n,f,n,f,w,b,h,t,e,s,f,w,w,p,w,o,e,k,s,g,0
x,s,w,t,p,f,c,n,p,e,e,s,s,w,w,p,w,o,p,k,v,u,18
f,f,n,t,n,f,c,b,p,t,b,s,s,p,g,p,w,o,p,n,y,d,1
x,y,w,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,n,g,4
f,f,g,f,n,f,w,b,n,t,e,f,s,w,w,p,w,o,e,k,s,g,0
x,y,e,t,n,f,c,b,n,t,b,s,s,w,g,p,w,o,p,n,v,d,3
f,f,w,f,n,f,w,b,n,t,e,s,s,w,w,p,w,o,e,k,s,g,0
x,s,g,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,n,a,g,0
x,y,n,t,n,f,c,b,n,t,b,s,s,w,p,p,w,o,p,k,v,d,13
x,y,g,t,n,f,c,b,w,t,b,s,s,w,g,p,w,o,p,n,y,d,13
x,f,g,t,n,f,c,b,u,t,b,s,s,g,w,p,w,o,p,k,v,d,11
f,s,w,f,n,f,w,b,n,t,e,f,s,w,w,p,w,o,e,n,a,g,0
x,f,g,t,n,f,c,b,u,t,b,s,s,p,w,p,w,o,p,k,v,d,11
x,f,n,t,n,f,c,b,u,t,b,s,s,g,g,p,w,o,p,n,v,d,11
x,f,e,t,n,f,c,b,w,t,b,s,s,g,w,p,w,o,p,n,v,d,3
x,y,n,t,n,f,c,b,w,t,b,s,s,p,g,p,w,o,p,n,y,d,13
f,f,w,f,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,n,s,g,0
x,y,n,t,n,f,c,b,p,t,b,s,s,p,w,p,w,o,p,k,y,d,11
x,s,g,f,n,f,w,b,n,t,e,s,f,w,w,p,w,o,e,k,s,g,0
x,f,g,f,n,f,w,b,h,t,e,f,s,w,w,p,w,o,e,k,a,g,0
f,f,w,f,n,f,w,b,p,t,e,s,s,w,w,p,w,o,e,n,a,g,0
x,y,g,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,p,k,v,d,3
f,y,n,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,n,s,u,18
x,y,e,t,n,f,c,b,p,t,b,s,s,p,g,p,w,o,p,k,v,d,3
f,f,w,f,n,f,w,b,p,t,e,s,f,w,w,p,w,o,e,k,s,g,0
f,s,g,f,n,f,w,b,h,t,e,f,s,w,w,p,w,o,e,n,a,g,0
x,y,g,t,n,f,c,b,w,t,b,s,s,g,p,p,w,o,p,n,v,d,16
f,f,g,t,n,f,c,b,p,t,b,s,s,p,w,p,w,o,p,k,v,d,11
x,f,n,t,n,f,c,b,w,t,b,s,s,g,w,p,w,o,p,k,v,d,11
f,f,e,t,n,f,c,b,n,t,b,s,s,w,p,p,w,o,p,k,v,d,1
x,s,w,f,n,f,w,b,h,t,e,f,s,w,w,p,w,o,e,n,a,g,0
x,f,e,t,n,f,c,b,w,t,b,s,s,w,g,p,w,o,p,n,v,d,3
x,f,n,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,p,k,v,d,11
x,f,g,t,n,f,c,b,u,t,b,s,s,w,w,p,w,o,p,k,y,d,19
x,f,n,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,n,y,d,11
x,f,y,t,a,f,w,n,w,t,b,s,s,w,w,p,w,o,p,n,v,d,3
x,f,e,t,n,f,c,b,w,t,b,s,s,g,g,p,w,o,p,n,v,d,3
f,s,w,t,p,f,c,n,w,e,e,s,s,w,w,p,w,o,p,n,v,g,18
x,s,w,f,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,k,s,g,0
x,f,e,t,n,f,c,b,u,t,b,s,s,g,g,p,w,o,p,n,y,d,19
x,y,n,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,k,v,d,13
x,f,w,f,n,f,w,b,h,t,e,f,s,w,w,p,w,o,e,k,a,g,0
x,f,g,t,n,f,c,b,w,t,b,s,s,p,w,p,w,o,p,n,y,d,1
x,s,g,f,n,f,w,b,n,t,e,s,s,w,w,p,w,o,e,n,s,g,0
x,y,e,t,n,f,c,b,w,t,b,s,s,p,g,p,w,o,p,n,y,d,1
x,y,n,t,n,f,c,b,u,t,b,s,s,p,w,p,w,o,p,n,v,d,3
x,s,w,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,k,a,g,0
x,s,n,f,n,f,w,b,n,t,e,s,f,w,w,p,w,o,e,k,a,g,0
x,s,w,f,n,f,w,b,n,t,e,s,s,w,w,p,w,o,e,k,s,g,0
x,s,n,f,n,f,w,b,n,t,e,s,f,w,w,p,w,o,e,k,s,g,0
f,f,e,t,n,f,c,b,n,t,b,s,s,p,g,p,w,o,p,n,y,d,1
f,f,w,f,n,f,w,b,n,t,e,s,f,w,w,p,w,o,e,k,a,g,0
f,f,g,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,k,a,g,0
x,y,e,t,n,f,c,b,w,t,b,s,s,g,g,p,w,o,p,n,v,d,3
x,f,e,t,n,f,c,b,p,t,b,s,s,p,w,p,w,o,p,n,y,d,3
x,y,g,t,n,f,c,b,u,t,b,s,s,w,w,p,w,o,p,n,v,d,16
x,f,e,t,n,f,c,b,p,t,b,s,s,w,g,p,w,o,p,k,y,d,1
f,s,n,f,n,f,w,b,h,t,e,s,s,w,w,p,w,o,e,n,s,g,0
x,s,w,f,n,f,w,b,n,t,e,s,s,w,w,p,w,o,e,k,a,g,0
x,s,w,f,n,f,w,b,h,t,e,s,f,w,w,p,w,o,e,k,a,g,0
x,f,w,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,n,a,g,0
x,f,e,t,n,f,c,b,u,t,b,s,s,g,p,p,w,o,p,n,v,d,3
x,f,n,t,n,f,c,b,u,t,b,s,s,g,g,p,w,o,p,n,y,d,11
f,f,n,t,n,f,c,b,w,t,b,s,s,g,p,p,w,o,p,k,v,d,1
f,f,w,t,l,f,w,n,p,t,b,s,s,w,w,p,w,o,p,n,v,d,3
f,f,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,k,a,g,0
f,y,w,t,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,k,s,g,18
f,f,g,t,n,f,c,b,n,t,b,s,s,g,g,p,w,o,p,k,v,d,1
x,f,n,t,n,f,c,b,w,t,b,s,s,w,g,p,w,o,p,n,v,d,13
x,s,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,n,a,g,0
x,f,w,f,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,n,a,g,0
x,s,n,f,n,f,w,b,h,t,e,s,s,w,w,p,w,o,e,n,a,g,0
x,f,n,f,n,f,w,b,n,t,e,s,s,w,w,p,w,o,e,n,a,g,0
x,s,g,f,n,f,w,b,h,t,e,s,s,w,w,p,w,o,e,n,a,g,0
x,y,n,t,n,f,c,b,w,t,b,s,s,g,g,p,w,o,p,n,v,d,13
x,f,n,t,n,f,c,b,u,t,b,s,s,p,p,p,w,o,p,n,y,d,1
f,s,g,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,n,s,g,0
f,s,n,f,n,f,w,b,n,t,e,f,f,w,w,p,w,o,e,k,a,g,0
x,s,g,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,n,s,g,0
f,f,g,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,k,y,d,19
x,s,w,f,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,n,a,g,0
f,f,n,f,n,f,w,b,k,t,e,s,f,w,w,p,w,o,e,n,a,g,0
f,s,w,f,n,f,w,b,h,t,e,f,s,w,w,p,w,o,e,k,s,g,0
x,f,g,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,n,s,g,0
f,f,n,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,n,a,g,0
f,f,n,f,n,f,w,b,p,t,e,f,f,w,w,p,w,o,e,k,a,g,0
x,f,n,t,n,f,c,b,w,t,b,s,s,w,p,p,w,o,p,n,v,d,13
f,s,g,f,n,f,w,b,h,t,e,s,f,w,w,p,w,o,e,k,a,g,0
f,s,w,f,n,f,w,b,n,t,e,f,f,w,w,p,w,o,e,n,s,g,0
x,y,e,t,n,f,c,b,p,t,b,s,s,g,w,p,w,o,p,k,v,d,3
x,y,g,t,n,f,c,b,u,t,b,s,s,g,g,p,w,o,p,k,v,d,13
x,y,e,t,n,f,c,b,n,t,b,s,s,g,p,p,w,o,p,k,v,d,3
x,f,g,f,n,f,w,b,h,t,e,s,s,w,w,p,w,o,e,k,s,g,0
f,f,g,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,n,a,g,0
f,y,y,t,l,f,c,b,p,e,r,s,y,w,w,p,w,o,p,n,y,g,4
f,y,w,t,p,f,c,n,w,e,e,s,s,w,w,p,w,o,p,k,v,u,18
f,s,n,f,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,k,a,g,0
f,f,n,f,n,f,w,b,k,t,e,s,f,w,w,p,w,o,e,k,s,g,0
f,f,n,t,n,f,c,b,p,t,b,s,s,g,w,p,w,o,p,k,v,d,11
x,f,e,t,n,f,c,b,u,t,b,s,s,g,w,p,w,o,p,k,y,d,19
f,f,g,f,n,f,w,b,p,t,e,s,s,w,w,p,w,o,e,n,a,g,0
x,f,n,f,n,f,w,b,n,t,e,f,s,w,w,p,w,o,e,k,s,g,0
x,f,g,f,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,n,s,g,0
x,y,e,t,n,f,c,b,w,t,b,s,s,g,w,p,w,o,p,n,v,d,3
f,f,n,t,n,f,c,b,w,t,b,s,s,g,w,p,w,o,p,k,v,d,11
x,f,n,f,n,f,w,b,p,t,e,s,f,w,w,p,w,o,e,k,s,g,0
x,f,n,f,n,f,w,b,p,t,e,s,f,w,w,p,w,o,e,k,a,g,0
f,s,w,f,n,f,w,b,h,t,e,s,f,w,w,p,w,o,e,k,s,g,0
f,s,g,f,n,f,w,b,p,t,e,s,s,w,w,p,w,o,e,k,s,g,0
f,y,w,t,p,f,c,n,w,e,e,s,s,w,w,p,w,o,p,k,s,u,18
b,s,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,g,4
x,f,n,t,n,f,c,b,w,t,b,s,s,g,w,p,w,o,p,n,v,d,11
f,f,g,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,k,a,g,0
x,f,n,f,n,f,w,b,k,t,e,f,s,w,w,p,w,o,e,n,s,g,0
x,s,n,f,n,f,w,b,k,t,e,s,f,w,w,p,w,o,e,n,s,g,0
f,s,w,t,l,f,w,n,n,t,b,s,s,w,w,p,w,o,p,u,v,d,16
x,f,w,f,n,f,w,b,h,t,e,s,s,w,w,p,w,o,e,n,a,g,0
x,s,w,f,n,f,w,b,h,t,e,f,s,w,w,p,w,o,e,k,a,g,0
x,s,g,f,n,f,w,b,k,t,e,f,s,w,w,p,w,o,e,k,s,g,0
x,y,e,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,p,k,v,d,3
f,f,n,t,n,f,c,b,n,t,b,s,s,g,p,p,w,o,p,k,v,d,1
x,f,n,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,k,v,d,11
f,f,w,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,k,s,g,0
f,s,n,f,n,f,w,b,n,t,e,f,s,w,w,p,w,o,e,n,s,g,0
f,s,w,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,n,v,u,18
f,f,n,f,n,f,w,b,p,t,e,f,f,w,w,p,w,o,e,n,s,g,0
x,y,g,t,n,f,c,b,w,t,b,s,s,g,g,p,w,o,p,n,y,d,13
x,y,g,t,n,f,c,b,n,t,b,s,s,g,g,p,w,o,p,n,v,d,16
x,f,g,f,n,f,w,b,p,t,e,s,s,w,w,p,w,o,e,n,a,g,0
x,f,g,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,n,v,d,1
x,y,e,t,n,f,c,b,u,t,b,s,s,p,p,p,w,o,p,n,v,d,3
x,f,g,t,n,f,c,b,p,t,b,s,s,g,p,p,w,o,p,k,y,d,1
x,f,g,t,n,f,c,b,u,t,b,s,s,p,w,p,w,o,p,n,v,d,11
x,f,n,t,n,f,c,b,p,t,b,s,s,p,g,p,w,o,p,k,v,d,11
x,s,w,t,p,f,c,n,p,e,e,s,s,w,w,p,w,o,p,k,v,g,18
x,f,n,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,k,s,g,0
x,y,n,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,n,v,d,13
x,f,g,t,n,f,c,b,p,t,b,s,s,w,g,p,w,o,p,n,y,d,3
f,y,n,t,p,f,c,n,w,e,e,s,s,w,w,p,w,o,p,n,s,g,18
x,f,g,t,n,f,c,b,u,t,b,s,s,w,g,p,w,o,p,k,y,d,13
x,f,g,f,n,f,w,b,h,t,e,s,f,w,w,p,w,o,e,k,s,g,0
x,f,e,t,n,f,c,b,u,t,b,s,s,g,g,p,w,o,p,k,v,d,11
f,f,n,f,n,f,w,b,k,t,e,f,s,w,w,p,w,o,e,n,s,g,0
f,s,w,f,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,n,a,g,0
f,s,n,f,n,f,w,b,p,t,e,s,s,w,w,p,w,o,e,k,s,g,0
x,y,e,t,n,f,c,b,w,t,b,s,s,w,g,p,w,o,p,n,v,d,3
f,s,n,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,k,s,g,0
f,f,n,t,n,f,c,b,n,t,b,s,s,p,p,p,w,o,p,n,v,d,1
f,s,w,f,n,f,w,b,h,t,e,s,s,w,w,p,w,o,e,k,s,g,0
x,f,n,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,k,a,g,0
f,f,n,f,n,f,w,b,h,t,e,s,f,w,w,p,w,o,e,n,s,g,0
x,s,n,t,p,f,c,n,w,e,e,s,s,w,w,p,w,o,p,k,v,u,18
x,f,n,t,n,f,c,b,p,t,b,s,s,w,w,p,w,o,p,k,y,d,11
f,s,n,f,n,f,w,b,k,t,e,f,s,w,w,p,w,o,e,n,s,g,0
f,y,w,t,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,s,g,18
x,f,n,t,n,f,c,b,n,t,b,s,s,p,g,p,w,o,p,n,v,d,11
x,f,g,t,n,f,c,b,u,t,b,s,s,w,p,p,w,o,p,n,y,d,16
f,f,n,f,n,f,w,b,p,t,e,f,f,w,w,p,w,o,e,n,a,g,0
x,f,e,t,n,f,c,b,p,t,b,s,s,g,g,p,w,o,p,k,v,d,11
f,f,w,f,n,f,w,b,p,t,e,s,s,w,w,p,w,o,e,n,s,g,0
x,f,w,f,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,k,s,g,0
x,y,w,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,n,m,4
x,s,w,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,n,s,g,0
x,y,g,t,n,f,c,b,u,t,b,s,s,p,g,p,w,o,p,n,v,d,16
x,f,g,t,n,f,c,b,n,t,b,s,s,g,w,p,w,o,p,k,y,d,11
x,s,g,f,n,f,w,b,n,t,e,f,s,w,w,p,w,o,e,n,a,g,0
f,y,w,t,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,s,u,18
x,f,e,t,n,f,c,b,w,t,b,s,s,w,p,p,w,o,p,n,v,d,3
f,s,n,t,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,k,s,u,18
f,y,n,t,p,f,c,n,w,e,e,s,s,w,w,p,w,o,p,n,v,g,18
x,f,g,t,n,f,c,b,p,t,b,s,s,p,p,p,w,o,p,n,v,d,11
f,s,n,f,n,f,w,b,h,t,e,s,f,w,w,p,w,o,e,n,a,g,0
x,f,g,t,n,f,c,b,p,t,b,s,s,g,w,p,w,o,p,n,y,d,3
x,f,n,f,n,f,w,b,h,t,e,s,f,w,w,p,w,o,e,k,a,g,0
x,f,n,t,n,f,c,b,w,t,b,s,s,p,g,p,w,o,p,n,y,d,1
f,s,n,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,n,s,g,0
f,f,n,f,n,f,w,b,p,t,e,s,f,w,w,p,w,o,e,k,a,g,0
x,s,n,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,k,a,g,0
x,s,n,f,n,f,w,b,k,t,e,s,f,w,w,p,w,o,e,k,s,g,0
x,f,n,t,n,f,c,b,w,t,b,s,s,g,g,p,w,o,p,n,v,d,13
x,y,e,t,n,f,c,b,u,t,b,s,s,g,w,p,w,o,p,n,v,d,3
f,s,n,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,k,a,g,0
x,f,n,t,n,f,c,b,w,t,b,s,s,g,g,p,w,o,p,k,y,d,13
f,y,w,t,p,f,c,n,w,e,e,s,s,w,w,p,w,o,p,n,v,u,18
x,y,y,t,l,f,c,b,n,e,r,s,y,w,w,p,w,o,p,n,s,g,4
f,s,n,t,p,f,c,n,p,e,e,s,s,w,w,p,w,o,p,k,s,g,18
f,f,w,f,n,f,w,b,h,t,e,f,s,w,w,p,w,o,e,n,s,g,0
f,f,n,f,n,f,w,b,n,t,e,f,f,w,w,p,w,o,e,k,a,g,0
f,s,n,t,p,f,c,n,w,e,e,s,s,w,w,p,w,o,p,n,v,g,18
x,s,n,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,n,a,g,0
x,f,n,f,n,f,w,b,n,t,e,s,f,w,w,p,w,o,e,k,s,g,0
x,f,e,t,n,f,c,b,u,t,b,s,s,g,w,p,w,o,p,k,v,d,11
f,f,n,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,k,a,g,0
x,f,w,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,n,s,g,0
f,s,g,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,n,a,g,0
f,f,w,f,n,f,w,b,h,t,e,f,s,w,w,p,w,o,e,k,s,g,0
f,s,y,t,a,f,w,n,n,t,b,s,s,w,w,p,w,o,p,n,v,d,16
f,f,w,t,a,f,w,n,n,t,b,s,s,w,w,p,w,o,p,n,v,d,16
f,f,n,f,n,f,w,b,p,t,e,s,f,w,w,p,w,o,e,n,a,g,0
x,f,n,t,n,f,c,b,u,t,b,s,s,w,w,p,w,o,p,n,y,d,3
x,y,g,t,n,f,c,b,n,t,b,s,s,g,p,p,w,o,p,k,y,d,16
x,f,n,t,n,f,c,b,u,t,b,s,s,w,g,p,w,o,p,n,y,d,13
x,f,n,f,n,f,w,b,k,t,e,s,f,w,w,p,w,o,e,k,s,g,0
x,f,g,t,n,f,c,b,u,t,b,s,s,w,w,p,w,o,p,n,y,d,16
x,f,n,t,n,f,c,b,n,t,b,s,s,p,p,p,w,o,p,k,v,d,11
x,f,g,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,k,a,g,0
x,f,n,t,n,f,c,b,n,t,b,s,s,w,p,p,w,o,p,n,v,d,16
x,s,n,f,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,k,a,g,0
b,y,w,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,m,17
x,y,e,t,n,f,c,b,u,t,b,s,s,w,p,p,w,o,p,k,v,d,3
f,s,n,f,n,f,w,b,h,t,e,s,f,w,w,p,w,o,e,n,s,g,0
x,f,e,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,k,y,d,1
f,y,n,t,n,f,c,b,p,t,b,s,s,g,g,p,w,o,p,k,y,d,13
x,y,g,t,n,f,c,b,u,t,b,s,s,p,g,p,w,o,p,k,v,d,13
x,s,g,f,n,f,w,b,p,t,e,s,s,w,w,p,w,o,e,n,a,g,0
x,s,n,f,n,f,w,b,k,t,e,f,s,w,w,p,w,o,e,k,s,g,0
x,f,g,f,n,f,w,b,p,t,e,f,f,w,w,p,w,o,e,n,a,g,0
x,s,g,f,n,f,w,b,n,t,e,s,s,w,w,p,w,o,e,k,a,g,0
x,y,e,t,n,f,c,b,w,t,b,s,s,w,p,p,w,o,p,k,y,d,1
f,f,g,t,n,f,c,b,w,t,b,s,s,p,w,p,w,o,p,n,y,d,1
f,f,n,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,k,y,d,19
x,f,n,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,n,s,g,0
f,s,n,f,n,f,w,b,n,t,e,s,f,w,w,p,w,o,e,n,s,g,0
x,f,w,f,n,f,w,b,n,t,e,s,s,w,w,p,w,o,e,k,s,g,0
x,y,y,t,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,n,s,p,3
x,f,e,t,n,f,c,b,u,t,b,s,s,w,p,p,w,o,p,n,v,d,3
x,f,n,f,n,f,w,b,h,t,e,f,s,w,w,p,w,o,e,k,s,g,0
x,y,n,t,n,f,c,b,p,t,b,s,s,w,g,p,w,o,p,k,v,d,13
f,f,g,t,n,f,c,b,n,t,b,s,s,w,p,p,w,o,p,n,y,d,1
x,f,w,f,n,f,w,b,k,t,e,f,s,w,w,p,w,o,e,n,a,g,0
x,y,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,m,17
x,s,n,f,n,f,w,b,p,t,e,s,s,w,w,p,w,o,e,n,s,g,0
f,s,w,f,n,f,w,b,p,t,e,s,s,w,w,p,w,o,e,n,a,g,0
f,f,n,t,n,f,c,b,u,t,b,s,s,g,w,p,w,o,p,n,v,d,11
f,f,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,k,s,g,0
x,f,g,t,n,f,c,b,u,t,b,s,s,g,p,p,w,o,p,n,v,d,16
x,f,n,t,n,f,c,b,p,t,b,s,s,w,g,p,w,o,p,n,y,d,3
x,f,w,f,n,f,w,b,p,t,e,s,f,w,w,p,w,o,e,n,a,g,0
x,s,w,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,n,m,4
f,s,g,f,n,f,w,b,n,t,e,f,s,w,w,p,w,o,e,n,s,g,0
f,y,n,t,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,v,g,18
f,f,g,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,n,s,g,0
x,f,n,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,n,v,d,11
x,f,w,f,n,f,w,b,n,t,e,s,f,w,w,p,w,o,e,n,s,g,0
x,y,n,t,n,f,c,b,u,t,b,s,s,p,w,p,w,o,p,k,v,d,11
x,y,e,t,n,f,c,b,p,t,b,s,s,p,p,p,w,o,p,n,v,d,3
f,s,n,t,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,k,v,u,18
f,s,g,f,n,f,w,b,p,t,e,s,s,w,w,p,w,o,e,n,a,g,0
x,f,g,t,n,f,c,b,n,t,b,s,s,w,g,p,w,o,p,k,y,d,13
f,f,g,t,n,f,c,b,n,t,b,s,s,g,p,p,w,o,p,k,y,d,1
x,f,g,t,n,f,c,b,n,t,b,s,s,w,g,p,w,o,p,k,v,d,13
x,f,g,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,n,y,d,1
x,f,n,t,n,f,c,b,u,t,b,s,s,p,g,p,w,o,p,k,y,d,11
x,s,w,t,p,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,v,u,18
x,s,y,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,n,m,4
x,f,n,t,n,f,c,b,n,t,b,s,s,p,p,p,w,o,p,n,v,d,11
f,y,n,t,n,f,c,b,w,t,b,s,s,w,w,p,w,o,p,n,y,d,3
x,s,g,f,n,f,w,b,n,t,e,f,f,w,w,p,w,o,e,n,s,g,0
x,y,e,t,n,f,c,b,u,t,b,s,s,w,p,p,w,o,p,n,y,d,3
x,f,g,f,n,f,w,b,k,t,e,f,s,w,w,p,w,o,e,n,s,g,0
f,s,w,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,n,s,g,0
x,f,n,t,n,f,c,b,n,t,b,s,s,g,g,p,w,o,p,n,v,d,11
f,f,n,t,n,f,c,b,u,t,b,s,s,w,p,p,w,o,p,n,v,d,1
f,f,g,f,n,f,w,b,n,t,e,s,f,w,w,p,w,o,e,k,s,g,0
f,f,g,f,n,f,w,b,n,t,e,s,s,w,w,p,w,o,e,k,s,g,0
f,f,n,f,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,n,s,g,0
x,f,g,t,n,f,c,b,p,t,b,s,s,g,w,p,w,o,p,k,y,d,11
x,f,e,t,n,f,c,b,n,t,b,s,s,p,g,p,w,o,p,n,y,d,1
f,y,n,t,p,f,c,n,p,e,e,s,s,w,w,p,w,o,p,k,s,u,18
x,y,g,t,n,f,c,b,p,t,b,s,s,g,g,p,w,o,p,k,v,d,13
x,s,w,f,n,f,w,b,k,t,e,s,f,w,w,p,w,o,e,n,a,g,0
b,s,w,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,m,17
x,s,w,f,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,n,s,g,0
f,f,n,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,k,s,g,0
x,y,g,t,n,f,c,b,p,t,b,s,s,g,w,p,w,o,p,k,y,d,3
f,f,g,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,n,v,d,16
x,f,g,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,k,s,g,0
x,s,w,t,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,k,s,g,4
x,s,n,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,n,a,g,0
x,y,g,t,n,f,c,b,p,t,b,s,s,w,g,p,w,o,p,k,y,d,13
f,f,g,t,n,f,c,b,p,t,b,s,s,w,w,p,w,o,p,n,v,d,3
x,y,n,t,n,f,c,b,w,t,b,s,s,p,w,p,w,o,p,n,v,d,3
